Internal_ID,Internal_Variant_ID,Brand,FC_Title_Short,US_Title_Short,SKU,Visible,Stock_Disable_Sold_Out,Score,Priorité,Type de correction,Erreurs critiques,Erreurs majeures,Erreurs mineures,Alertes catalogue
35878084,!ID:58922698,AVANTI,Fer à Friser en Tourmaline | Céramique 1-1/4'',Tourmaline | Ceramic Curling Iron 1-1/4'' ,AFR125SC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878097,!ID:58922711,BABYLISSPRO,Coffret de Mise en Plis Céramique,Ceramic Hairsetter ,BABCHV14C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878102,!ID:58922716,BABYLISSPRO,Tondeuse de Finition Légère,Lightweight Timmer  ,FX69Z,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878108,!ID:58922722,BABYLISSPRO,Tondeuse Métallique au Lithium SILVERFX,Metal Lithium Clipper SILVERFX ,FX870S,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878273,!ID:58922930,BABYLISSPRO,Brosse pour Barbe 165 mm,"6.5"" Beard Brush  ",BESBEARDBRUCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878274,!ID:58922931,BABYLISSPRO,Blaireau de Rasage,Shaving Brush ,BESBRBARUCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878281,!ID:58922938,KREST,Peigne Fourchette,Lift Comb  ,GOLDI-3C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878282,!ID:58922940,KREST,Peigne à Vagues Doté d'une Règle,Wave Comb with Ruler Measure ,GOLDI-4C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878283,!ID:58922941,KREST,Peigne à Tige,Tail Comb  ,GOLDI-5C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878284,!ID:58922942,KREST,Peigne de Finition avec Dents Espacées,Finishing Comb with Wide-Spaced Teeth ,GOLDI-6C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878286,!ID:58922945,KREST,Peigne pour Soulever en Acier Inoxydable,Stainless Steal Lift Comb  ,GOLDI-8C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878287,!ID:58922946,KREST,Peigne de Mise en Plis,Sectioning Comb ,GOLDI-16C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878288,!ID:58922947,KREST,Peigne à Tige Métallique,Pin Tail Comb  ,GOLDI-56TC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878326,!ID:58922986,BABYLISSPRO,Cape à Coupe Très Ample,Extra-Large Cutting Cape ,BES360XLBKUCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878398,!ID:58923078,DENMAN,Brosse Originale 7 Rangées Manche Vernis,Original 7-Row Brush Glossy Handle  ,DE-3C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878451,!ID:58923136,DENMAN,Grande Brosse 9 Rangées Manche Vernis,Large 9- Row Brush Glossy Handle ,DE-4C,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878452,!ID:58923137,DENMAN,Grande Brosse 9 Rangées Manche Texturé,Large 9-Row Brush Textured Handle ,D-4NC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878530,!ID:58923254,BABYLISSPRO,Pinces à Sectionner Extensibles,Expendable Clips  ,BESPRO40UCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878749,!ID:58923547,BABYLISSPRO,Pinces à Mâchoires en Plastique - (Paquet 12),Plastic Jaw Clips  - (Pack of 12),BES368UCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
35878904,!ID:58923765,BERRYWELL,Lotion Révélatrice 3%,Developer Lotion 3% ,B32011NC,N,N,100,Conforme,,,,,Produit invisible — vérifier si volontaire
35878954,!ID:58923835,BABYLISSPRO,Clé de Tube à Coloration,Hair Color Tube Key ,BESCOLKEYUCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36034326,!ID:59178605,BABYLISSPRO,Tondeuse de Finition Métallique Dorée SKELETON, SKELETON Metal Trimmer Gold,FX787NG,S,Y,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Visible lorsque disponible — configuration normale
36051377,!ID:59209824,René FURTERER Paris,Absolue Kératine | Masque Réparateur Ultime,Absolue Kératine | Ultimate Repair Mask,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051377,!ID:59209826,René FURTERER Paris,Absolue Kératine | Masque Réparateur Ultime,Absolue Kératine | Ultimate Repair Mask,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051377,!ID:59209829,René FURTERER Paris,Absolue Kératine | Masque Réparateur Ultime,Absolue Kératine | Ultimate Repair Mask,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051397,!ID:59209846,René FURTERER Paris,Absolue Kératine | Masque Réparateur,Absolue Kératine | Repairing Mask,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051397,!ID:59209850,René FURTERER Paris,Absolue Kératine | Masque Réparateur,Absolue Kératine | Repairing Mask,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051397,!ID:59209856,René FURTERER Paris,Absolue Kératine | Masque Réparateur,Absolue Kératine | Repairing Mask,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051554,!ID:59210095,René FURTERER Paris,Astera Fresh | Shampooing Apaisant,Astera Fresh | Soothing Shampoo,,Y,N,100,Conforme,,,,,
36051554,!ID:59210098,René FURTERER Paris,Astera Fresh | Shampooing Apaisant,Astera Fresh | Soothing Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
36051575,!ID:59210126,René FURTERER Paris,Astera Sensitive | Shampooing Haute Tolérance,Astera Sensitive | Gentle Shampoo,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051575,!ID:59210128,René FURTERER Paris,Astera Sensitive | Shampooing Haute Tolérance,Astera Sensitive | Gentle Shampoo,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36051605,!ID:59210175,René FURTERER Paris,Curbicia | Shampooing Purifiant,Curbicia | Purifying Shampoo,,Y,N,100,Conforme,,,,,
36051605,!ID:59210176,René FURTERER Paris,Curbicia | Shampooing Purifiant,Curbicia | Purifying Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
36051624,!ID:59210213,René FURTERER Paris,Forticea | Lotion Tonique,Forticea | Tonic Lotion,,Y,N,100,Conforme,,,,,
36051662,!ID:59210286,René FURTERER Paris,Forticea | Shampooing Fortifiant,Forticea | Fortifying Shampoo,,Y,N,100,Conforme,,,,,
36051662,!ID:59210291,René FURTERER Paris,Forticea | Shampooing Fortifiant,Forticea | Fortifying Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
36058329,!ID:59222378,René FURTERER Paris,Naturia | Shampooing Micellaire,Naturia | Micellar Shampoo,,Y,N,100,Conforme,,,,,
36058329,!ID:59222380,René FURTERER Paris,Naturia | Shampooing Micellaire,Naturia | Micellar Shampoo,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
36058685,!ID:59223116,René FURTERER Paris,Solaire | Shampooing Nutri-Réparateur,Solaire | Nutri-Repair Shampoo,,Y,Y,95,Action requise,Catégorie à corriger,,Catégorie principale manquante,,Produit visible avec backorder désactivé — à vérifier
36058725,!ID:59223191,René FURTERER Paris,Solaire | Fluide Protecteur,Solaire | Protective Fluid,,Y,N,100,Conforme,,,,,
36058736,!ID:59223207,René FURTERER Paris,Solaire | Huile Protectrice,Solaire | Protective Oil,,Y,N,100,Conforme,,,,,
36058917,!ID:59223591,René FURTERER Paris,Sublime Curl | Shampooing Sublimateur,Sublime Curl | Curl Enhancing Shampoo,,Y,N,100,Conforme,,,,,
36058949,!ID:59223663,René FURTERER Paris,Sublime Curl | Baume Démêlant,Sublime Curl | Detangling Balm,,Y,N,100,Conforme,,,,,
36058977,!ID:59223711,René FURTERER Paris,Sublime Curl | Spray Activateur De Boucles (150ml/5oz),Sublime Curl | Curl Activating Spray (150ml/5oz),,Y,N,100,Conforme,,,,,
36058991,!ID:59223747,René FURTERER Paris,Sublime Curl | Crème Bouclante Nutritive (100ml/3.3oz),Sublime Curl | Nourishing Curl Cream (100ml/3.3oz),,Y,N,100,Conforme,,,,,
36059506,!ID:59224665,René FURTERER Paris,Tonucia | Shampooing Repulpant,Tonucia | Plumping Shampoo,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36059506,!ID:59224667,René FURTERER Paris,Tonucia | Shampooing Repulpant,Tonucia | Plumping Shampoo,,S,Y,100,Conforme,,,,,Visible lorsque disponible — configuration normale
36060005,!ID:59225596,René FURTERER Paris,Tonucia | Masque Repulpant,Tonucia | Plumping Hair Mask,,Y,Y,100,Conforme,,,,,Produit visible avec backorder désactivé — à vérifier
36060005,!ID:59225599,René FURTERER Paris,Tonucia | Masque Repulpant,Tonucia | Plumping Hair Mask,,Y,N,100,Conforme,,,,,
36060025,!ID:59225632,René FURTERER Paris,Tonucia | Sérum Concentré,Tonucia | Youth Concentrate Serum,,Y,N,100,Conforme,,,,,
35877500,!ID:59225682,René FURTERER Paris,Triphasic | Shampooing Épaississant,Triphasic | Thickening Shampoo,673914811866,Y,N,100,Conforme,,,,,
36060393,!ID:59226271,René FURTERER Paris,Coiffants | Mousse Sculptante,Styling | Sculpting Mousse,,Y,N,100,Conforme,,,,,
36060417,!ID:59226320,René FURTERER Paris,Coiffants | Spray Thermoprotecteur,Styling | Heat Protect Spray,,Y,N,100,Conforme,,,,,
36060985,!ID:59227330,René FURTERER Paris,Absolue Kératine | Shampooing Réparateur,Absolue Keratine | Repair Shampoo,,Y,N,95,Action requise,Catégorie à corriger,,Catégorie principale manquante,,
36060985,!ID:59227339,René FURTERER Paris,Absolue Kératine | Shampooing Réparateur,Absolue Keratine | Repair Shampoo,,Y,Y,95,Action requise,Catégorie à corriger,,Catégorie principale manquante,,Produit visible avec backorder désactivé — à vérifier
36125960,!ID:59339074,BABYLISSPRO,Tapis Résistant à la Chaleur,Silicone Heat Mat ,BESHMATUCC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36130955,!ID:59346161,DANNYCO,Grand Peigne Démêlant,Large Detangling Comb,DPRO100DC,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148714,!ID:59368527,PUREOLOGY,Color Fanatic | 21 Bienfaits Essentiels Spray,Color Fanatic | 21 Essential Benefits Spray,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148714,!ID:59368536,PUREOLOGY,Color Fanatic | 21 Bienfaits Essentiels Spray,Color Fanatic | 21 Essential Benefits Spray,884486513762,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148714,!ID:59368545,PUREOLOGY,Color Fanatic | 21 Bienfaits Essentiels Spray,Color Fanatic | 21 Essential Benefits Spray,,Y,N,80,Action requise,HTML à corriger,,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148742,!ID:59368558,PUREOLOGY,Hydrate | Revitalisant,Hydrate | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148742,!ID:59368565,PUREOLOGY,Hydrate | Revitalisant,Hydrate | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148742,!ID:59368575,PUREOLOGY,Hydrate | Revitalisant,Hydrate | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148769,!ID:59368589,PUREOLOGY,Hydrate | Shampooing,Hydrate | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148769,!ID:59368600,PUREOLOGY,Hydrate | Shampooing,Hydrate | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148793,!ID:59368616,PUREOLOGY,Hydrate Sheer | Revitalisant,Hydrate Sheer | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148793,!ID:59368634,PUREOLOGY,Hydrate Sheer | Revitalisant,Hydrate Sheer | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148793,!ID:59368639,PUREOLOGY,Hydrate Sheer | Revitalisant,Hydrate Sheer | Conditioner,,Y,Y,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
36148823,!ID:59368649,PUREOLOGY,Hydrate Sheer | Shampooing,Hydrate Sheer | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148823,!ID:59368657,PUREOLOGY,Hydrate Sheer | Shampooing,Hydrate Sheer | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148823,!ID:59368669,PUREOLOGY,Hydrate Sheer | Shampooing,Hydrate Sheer | Shampoo,,Y,Y,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,Produit visible avec backorder désactivé — à vérifier
36148856,!ID:59368693,PUREOLOGY,Nanoworks Gold | Revitalisant,Nanoworks Gold | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148856,!ID:59368706,PUREOLOGY,Nanoworks Gold | Revitalisant,Nanoworks Gold | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148856,!ID:59368724,PUREOLOGY,Nanoworks Gold | Revitalisant,Nanoworks Gold | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148886,!ID:59368731,PUREOLOGY,Nanoworks Gold | Shampooing,Nanoworks Gold | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148886,!ID:59368744,PUREOLOGY,Nanoworks Gold | Shampooing,Nanoworks Gold | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148886,!ID:59368756,PUREOLOGY,Nanoworks Gold | Shampooing,Nanoworks Gold | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148941,!ID:59368792,PUREOLOGY,Pure Volume | Revitalisant,Pure Volume | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148941,!ID:59368807,PUREOLOGY,Pure Volume | Revitalisant,Pure Volume | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148941,!ID:59368815,PUREOLOGY,Pure Volume | Revitalisant,Pure Volume | Conditioner,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148965,!ID:59368822,PUREOLOGY,Pure Volume | Shampooing,Pure Volume | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
36148965,!ID:59368829,PUREOLOGY,Pure Volume | Shampooing,Pure Volume | Shampoo,,Y,N,60,Critique,Contenu à créer | HTML à corriger,FC description courte manquante | US description courte manquante,FC H2 DESCRIPTION manquant | FC H2 UTILISATION manquant | US H2 DESCRIPTION manquant | US H2 HOW TO USE / USE manquant,,
